,permalink,name,category_code,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,founded_month,founded_quarter,founded_year,first_funding_at,last_funding_at,last_milestone_at,not_closed,cat_list
5579,/company/tweetphoto,TweetPhoto,web,2600000.0,operating,USA,CA,San Diego,San Diego,1,2009-03-18,2009-03,2009-Q1,2009.0,2010-04-13,2010-04-13,2010-08-18,0.0,['web']
5580,/company/twentyfour6,TwentyFour6,advertising,65000.0,closed,USA,IL,Chicago,Chicago,1,2008-01-01,2008-01,2008-Q1,2008.0,2008-06-01,2008-06-01,,0.0,['advertising']
5581,/company/twibingo,Twibingo,games_video,50000.0,operating,USA,NY,New York,New York,1,2009-06-01,2009-06,2009-Q2,2009.0,2009-06-01,2009-06-01,,0.0,['games_video']
5582,/company/twigmore,Twigmore,travel,275000.0,closed,USA,NY,New York,New York,2,2009-10-15,2009-10,2009-Q4,2009.0,2010-05-14,2011-10-12,2011-11-18,0.0,['travel']
5583,/company/twiigg,Twiigg,search,25000.0,operating,USA,VA,Washington DC,Reston,1,2009-05-01,2009-05,2009-Q2,2009.0,2009-11-01,2009-11-01,2009-09-01,0.0,['search']
5584,/company/twirl-tv,Twirl TV,games_video,8762.0,operating,USA,CA,SF Bay,Los Altos Hills,1,2009-01-01,2009-01,2009-Q1,2009.0,2010-03-29,2010-03-29,,0.0,['games_video']
5585,/company/twisted-pair-solutions,Twisted Pair Solutions,software,9000000.0,operating,USA,WA,Seattle,Seattle,1,1999-01-01,1999-01,1999-Q1,1999.0,2006-09-29,2006-09-29,2011-01-01,0.0,['software']
5586,/company/twitjump,TwitJump,web,150000.0,acquired,USA,UT,Salt Lake City,Salt Lake City,1,2009-05-01,2009-05,2009-Q2,2009.0,2009-04-15,2009-04-15,,1.0,['web']
5587,/company/twitpay,Twitpay,ecommerce,500000.0,closed,USA,GA,Atlanta,Atlanta,2,2010-01-01,2010-01,2010-Q1,2010.0,2010-03-15,2011-01-01,,0.0,['ecommerce']
5588,/company/twof,TwoF,biotech,2148399.0,closed,USA,CA,SF Bay,San Mateo,1,2005-11-01,2005-11,2005-Q4,2005.0,2010-02-08,2010-02-08,,0.0,['biotech']
5589,/company/twofish,TwoFish,ecommerce,9500000.0,acquired,USA,CA,SF Bay,Redwood City,2,2006-01-01,2006-01,2006-Q1,2006.0,2006-12-01,2008-10-10,2009-08-24,1.0,['ecommerce']
5590,/company/twonq,Twonq,web,800000.0,operating,USA,CA,SF Bay,San Francisco,1,2008-07-01,2008-07,2008-Q3,2008.0,2008-01-01,2008-01-01,,0.0,['web']
5591,/company/twtbks,TwtBks,web,25000.0,operating,USA,CA,SF Bay,San Francisco,1,2009-06-20,2009-06,2009-Q2,2009.0,2009-06-26,2009-06-26,,0.0,['web']
5592,/company/txvia,TxVia,finance,55350000.0,acquired,USA,NY,New York,New York,4,2006-01-01,2006-01,2006-Q1,2006.0,2007-10-01,2010-10-26,2010-10-26,1.0,['finance']
5593,/company/tymphany,Tymphany,other,13000000.0,operating,USA,CA,SF Bay,San Rafael,1,2005-01-01,2005-01,2005-Q1,2005.0,2006-10-04,2006-10-04,,0.0,['other']
5594,/company/tynt,Tynt,messaging,11900000.0,acquired,USA,UT,Salt Lake City,Salt Lake City,2,2007-01-01,2007-01,2007-Q1,2007.0,2009-03-02,2010-04-16,2012-07-01,1.0,['messaging']
5595,/company/typekit,Typekit,web,2050000.0,acquired,USA,CA,SF Bay,San Francisco,2,2008-01-01,2008-01,2008-Q1,2008.0,2009-06-24,2010-10-04,2013-05-01,1.0,['web']
5596,/company/tyrogenex,Tyrogenex,biotech,970000.0,operating,USA,FL,Palm Beach,WEST PALM BEACH,1,2006-01-01,2006-01,2006-Q1,2006.0,2011-03-21,2011-03-21,,0.0,['biotech']
5597,/company/tyrx-pharma,TyRx Pharma,biotech,20000000.0,operating,USA,NJ,Monmouth Junction,Monmouth Junction,1,,,,,2010-12-08,2010-12-08,1998-01-01,0.0,['biotech']
5598,/company/u-tique,U*tique,ecommerce,3600000.0,operating,USA,CA,SF Bay,San Francisco,1,,,,,2010-12-21,2010-12-21,2013-04-01,0.0,['ecommerce']
5599,/company/u-systems,U-Systems,health,11500000.0,acquired,USA,CA,SF Bay,Sunnyvale,2,,,,,2011-05-09,2012-06-28,2004-10-01,1.0,['health']
5600,/company/u-s-fiduciary,U.S. Fiduciary,other,9000000.0,operating,USA,TX,Houston,Houston,1,2003-01-01,2003-01,2003-Q1,2003.0,2007-04-12,2007-04-12,,0.0,['other']
5601,/company/u-s-geothermal,U.S. Geothermal,cleantech,102000000.0,operating,USA,ID,Boise,Boise,1,,,,,2010-06-09,2010-06-09,,0.0,['cleantech']
5602,/company/u-s-trailmaps,U.S. TrailMaps,software,600000.0,operating,USA,WI,Wausau,Wausau,1,,,,,2006-01-07,2006-01-07,,0.0,['software']
5603,/company/u4ea,U4EA,hardware,16000000.0,operating,USA,CA,SF Bay,Fremont,1,1999-01-01,1999-01,1999-Q1,1999.0,2007-07-09,2007-07-09,,0.0,['hardware']
5604,/company/u4ea-networks,U4EA Networks,ecommerce,30000.0,closed,USA,MA,Pittsfield,Pittsfield,1,2008-02-20,2008-02,2008-Q1,2008.0,2011-05-24,2011-05-24,,0.0,['ecommerce']
5605,/company/u4ea-wireless,U4EA Wireless,mobile,19300000.0,operating,USA,CA,SF Bay,Pittsburg,3,2000-01-01,2000-01,2000-Q1,2000.0,2005-07-07,2007-07-17,,0.0,['mobile']
5606,/company/ubidyne,Ubidyne,hardware,58500000.0,operating,USA,AZ,Phoenix,Scottsdale,2,2005-01-01,2005-01,2005-Q1,2005.0,2005-09-01,2009-08-20,2010-08-31,0.0,['hardware']
5607,/company/ubiquity-broadcasting-corporation,Ubiquity Broadcasting Corporation,news,3724000.0,operating,USA,CA,Los Angeles,Irvine,1,2007-01-01,2007-01,2007-Q1,2007.0,2010-11-30,2010-11-30,2010-01-01,0.0,['news']
5608,/company/ubmatrix,UBmatrix,software,5172349.0,acquired,USA,CA,SF Bay,Redwood City,2,2005-01-01,2005-01,2005-Q1,2005.0,2005-10-01,2010-02-11,,1.0,['software']
5609,/company/ucontrol,uControl,software,3900000.0,acquired,USA,TX,Austin,Austin,1,2006-11-01,2006-11,2006-Q4,2006.0,2010-05-28,2010-05-28,2010-11-04,1.0,['software']
5610,/company/udorse,Udorse,web,500000.0,operating,USA,NY,New York,New York,1,2009-06-15,2009-06,2009-Q2,2009.0,2009-06-01,2009-06-01,2009-09-17,0.0,['web']
5611,/company/ugenie,Ugenie,web,5000000.0,operating,USA,CA,SF Bay,Palo Alto,1,2006-01-01,2006-01,2006-Q1,2006.0,2006-11-03,2006-11-03,2006-01-01,0.0,['web']
5612,/company/ugobe,UGOBE,hardware,23250000.0,closed,USA,ID,Eagle,Eagle,3,,,,,2006-05-01,2008-06-10,2010-09-21,0.0,['hardware']
5613,/company/ulocate-communications,uLocate Communications,software,11000000.0,operating,USA,MA,Boston,Boston,1,2002-01-01,2002-01,2002-Q1,2002.0,2007-05-16,2007-05-16,,0.0,['software']
5614,/company/ulthera,Ulthera,medical,33000000.0,operating,USA,AZ,Phoenix,Mesa,2,2004-01-01,2004-01,2004-Q1,2004.0,2008-01-17,2011-02-08,2012-01-01,0.0,['medical']
5615,/company/ultracell,Ultracell,cleantech,3800000.0,operating,USA,CA,SF Bay,Livermore,1,2002-01-01,2002-01,2002-Q1,2002.0,2009-05-27,2009-05-27,2008-01-01,0.0,['cleantech']
5616,/company/ultralife,Ultralife,medical,3000000.0,ipo,USA,NY,New York,Newark,1,1990-01-01,1990-01,1990-Q1,1990.0,2010-05-04,2010-05-04,2010-09-30,1.0,['medical']
5617,/company/unbooked-ltd,Unbooked Ltd,web,850000.0,closed,USA,CA,SF Bay,San Francisco,2,2010-01-01,2010-01,2010-Q1,2010.0,2010-01-01,2011-02-01,,0.0,['web']
5618,/company/unbuythat,UnBuyThat,ecommerce,111000.0,closed,USA,NY,New York,New York,2,2011-11-01,2011-11,2011-Q4,2011.0,2012-01-01,2012-05-01,2012-05-01,0.0,['ecommerce']
5619,/company/undertone,Undertone,advertising,40000000.0,operating,USA,NY,New York,New York,1,2002-01-01,2002-01,2002-Q1,2002.0,2008-03-31,2008-03-31,2013-02-01,0.0,['advertising']
5620,/company/unfold,Unfold,enterprise,320000.0,operating,USA,CA,Los Angeles,Los Angeles,1,2010-01-01,2010-01,2010-Q1,2010.0,2011-01-01,2011-01-01,2013-08-01,0.0,['enterprise']
5621,/company/unify,UNIFY,software,38000000.0,operating,USA,CA,Sacramento,Roseville,1,1980-01-01,1980-01,1980-Q1,1980.0,2010-06-29,2010-06-29,2003-04-01,0.0,['software']
5622,/company/union-spring-pharmaceuticals,Union Spring Pharmaceuticals,biotech,5000000.0,operating,USA,KY,Union,Union,1,,,,,2009-10-01,2009-10-01,,0.0,['biotech']
5623,/company/unique-blog-designs,Unique Blog Designs,advertising,50000.0,operating,USA,AZ,Phoenix,Scottsdale,1,2007-08-22,2007-08,2007-Q3,2007.0,2007-09-18,2007-09-18,,0.0,['advertising']
5624,/company/unisfair,Unisfair,enterprise,22200000.0,operating,USA,CA,SF Bay,Menlo Park,4,2000-01-01,2000-01,2000-Q1,2000.0,2006-08-24,2009-09-28,2010-01-01,0.0,['enterprise']
5625,/company/unitask,Unitask,software,2500000.0,operating,USA,MI,Detroit,Bloomfield Hills,1,1994-01-01,1994-01,1994-Q1,1994.0,2005-06-10,2005-06-10,2005-04-01,0.0,['software']
5626,/company/unitrends-software,Unitrends Software,software,20600000.0,operating,USA,SC,"Columbia, SC",Columbia,3,1989-01-01,1989-01,1989-Q1,1989.0,2005-01-18,2010-12-16,2013-07-10,0.0,['software']
5627,/company/unity-4-humanity,Unity 4 Humanity,advertising,250000.0,operating,USA,NY,Saint James,Saint James,1,2006-04-03,2006-04,2006-Q2,2006.0,2005-01-01,2005-01-01,2011-01-12,0.0,['advertising']
5628,/company/univa-ud,Univa UD,software,33000000.0,acquired,USA,IL,Chicago,Lisle,4,2004-05-10,2004-05,2004-Q2,2004.0,2005-08-01,2010-03-23,2011-01-18,1.0,['software']
5629,/company/universal-robotics,Universal Robotics,software,1040000.0,operating,USA,TN,Nashville,Nashville,1,,,,,2008-04-14,2008-04-14,2008-05-01,0.0,['software']
5630,/company/university-media,University Media,web,50000.0,operating,USA,NY,New York,New York,1,,,,,2009-01-01,2009-01-01,,0.0,['web']
5631,/company/universitylyfe,UniversityLyfe,network_hosting,500000.0,operating,USA,FL,Fort Lauderdale,Coconut Creek,1,2008-01-01,2008-01,2008-Q1,2008.0,2008-07-01,2008-07-01,2008-01-01,0.0,['network_hosting']
5632,/company/unsubscribe-com,Unsubscribe.com,web,2100000.0,acquired,USA,CA,Los Angeles,Santa Monica,2,2010-05-01,2010-05,2010-Q2,2010.0,2010-05-01,2010-10-21,2011-06-23,1.0,['web']
5633,/company/untangle,Untangle,software,18500000.0,operating,USA,CA,SF Bay,Sunnyvale,3,2003-01-01,2003-01,2003-Q1,2003.0,2006-03-01,2008-05-05,2010-12-15,0.0,['software']
5634,/company/untitled-startup,Untitled Startup,web,250000.0,operating,USA,CA,Los Angeles,Torrance,1,,,,,2010-03-02,2010-03-02,2012-08-01,0.0,['web']
5635,/company/updown,UpDown,web,1750000.0,operating,USA,MA,Boston,Cambridge,3,2007-03-12,2007-03,2007-Q1,2007.0,2007-07-01,2008-09-09,2013-04-09,0.0,['web']
5636,/company/upek,UPEK,security,6200000.0,acquired,USA,CA,SF Bay,Emeryville,1,,,,,2009-10-01,2009-10-01,2006-01-01,1.0,['security']
5637,/company/legolas-media,Upfront Digital Media,advertising,6050000.0,operating,USA,NY,New York,New York,2,2009-01-01,2009-01,2009-Q1,2009.0,2010-05-11,2011-03-16,2013-04-01,0.0,['advertising']
5638,/company/upland-software,Upland Software,software,3500000.0,operating,USA,MA,Boston,Cambridge,1,1998-01-01,1998-01,1998-Q1,1998.0,2008-06-11,2008-06-11,,0.0,['software']
5639,/company/uplanme,UPlanMe,advertising,240000.0,operating,USA,NY,New York,New York,1,2010-12-15,2010-12,2010-Q4,2010.0,2011-01-01,2011-01-01,,0.0,['advertising']
5640,/company/upmo,UpMo,enterprise,3700000.0,closed,USA,CA,SF Bay,Mountain View,2,2011-01-01,2011-01,2011-Q1,2011.0,2009-12-13,2011-08-17,2012-08-30,0.0,['enterprise']
5641,/company/upnext,UpNext,mobile,500000.0,acquired,USA,NY,New York,New York City,1,2007-05-01,2007-05,2007-Q2,2007.0,2011-03-14,2011-03-14,2012-05-10,1.0,['mobile']
5642,/company/upspring,UpSpring,web,2600000.0,operating,USA,TX,Austin,Austin,2,2005-01-01,2005-01,2005-Q1,2005.0,2008-02-13,2008-02-13,,0.0,['web']
5643,/company/upstart-mobile,UpStart Mobile,mobile,620000.0,operating,USA,CA,SF Bay,Redwood City,1,2009-01-01,2009-01,2009-Q1,2009.0,2009-12-16,2009-12-16,,0.0,['mobile']
5644,/company/uptake,Uptake,web,14000000.0,acquired,USA,CA,SF Bay,Palo Alto,3,2008-01-01,2008-01,2008-Q1,2008.0,2006-11-21,2008-09-18,2012-02-28,1.0,['web']
5645,/company/upward-mobility,Upward Mobility,mobile,25000.0,operating,USA,MA,Kolkata,Kolkata,1,2009-03-01,2009-03,2009-Q1,2009.0,2009-04-15,2009-04-15,2010-07-01,0.0,['mobile']
5646,/company/upwind-solutions,UpWind Solutions,cleantech,33800000.0,operating,USA,CA,San Diego,San Diego,3,2007-09-01,2007-09,2007-Q3,2007.0,2008-03-25,2010-03-10,2010-03-05,0.0,['cleantech']
5647,/company/uranium-energy,Uranium Energy,cleantech,20000000.0,ipo,USA,TX,Corpus Christi,Corpus Christi,1,,,,,2013-07-31,2013-07-31,,1.0,['cleantech']
5648,/company/urban-hero-sports,Urban Hero Sports,sports,430000.0,closed,USA,MA,Boston,Boston,2,,,,,2012-08-23,2012-12-01,,0.0,['sports']
5649,/company/urban-interns,Urban Interns,web,250000.0,operating,USA,NY,New York,New York,1,2009-02-18,2009-02,2009-Q1,2009.0,2010-08-30,2010-08-30,2010-08-30,0.0,['web']
5650,/company/urbanmapping,Urban Mapping,web,400000.0,operating,USA,CA,SF Bay,San Francisco,1,2004-01-01,2004-01,2004-Q1,2004.0,2006-05-01,2006-05-01,2013-07-30,0.0,['web']
5651,/company/urgent-group,Urgent Group,finance,400000.0,closed,USA,NY,New York,New York,1,2007-01-01,2007-01,2007-Q1,2007.0,2010-03-01,2010-03-01,,0.0,['finance']
5652,/company/uromovie,uromovie,games_video,2000.0,operating,USA,SC,Bluffton,bluffton,1,2009-06-17,2009-06,2009-Q2,2009.0,2010-07-08,2010-07-08,2009-06-17,0.0,['games_video']
5653,/company/urtak,Urtak,web,512000.0,closed,USA,NY,New York,New York City,2,2008-01-01,2008-01,2008-Q1,2008.0,2011-07-01,2012-01-11,2012-01-11,0.0,['web']
5654,/company/us-primate-rescue-inc,US Primate Rescue Inc.,other,50000.0,operating,USA,IN,syracuse,syracuse,1,2009-05-01,2009-05,2009-Q2,2009.0,2008-01-01,2008-01-01,,0.0,['other']
5655,/company/ustream,Ustream,games_video,60100000.0,operating,USA,CA,SF Bay,San Francisco,3,2007-01-01,2007-01,2007-Q1,2007.0,2007-12-18,2010-02-02,2013-09-24,0.0,['games_video']
5656,/company/utility-associates,Utility Associates,software,1500000.0,operating,USA,GA,Atlanta,Tucker,1,2006-01-01,2006-01,2006-Q1,2006.0,2006-05-25,2006-05-25,,0.0,['software']
5657,/company/utility-scale-solar,Utility Scale Solar,cleantech,1100000.0,closed,USA,CA,SF Bay,Palo Alto,1,,,,,2010-06-08,2010-06-08,2011-06-21,0.0,['cleantech']
5658,/company/utoopia,utoopia,ecommerce,100000.0,operating,USA,MA,Boston,Boston,1,2007-03-01,2007-03,2007-Q1,2007.0,2007-03-01,2007-03-01,2011-06-20,0.0,['ecommerce']
5659,/company/utopy,UTOPY,software,7500000.0,acquired,USA,CA,SF Bay,San Francisco,1,1999-01-01,1999-01,1999-Q1,1999.0,2008-09-25,2008-09-25,2010-06-01,1.0,['software']
5660,/company/utterz,Utterz,mobile,4000000.0,operating,USA,MA,Boston,Maynard,1,2007-09-17,2007-09,2007-Q3,2007.0,2007-09-01,2007-09-01,2007-12-26,0.0,['mobile']
5661,/company/uxflip,UXFLIP,mobile,20000.0,acquired,USA,PA,Philadelphia,Philadelphia,1,,,,,2011-09-01,2011-09-01,2012-03-28,1.0,['mobile']
5662,/company/vaccsys,Vaccsys,biotech,9000000.0,operating,USA,WA,Seattle,Seattle,1,,,,,2008-06-20,2008-06-20,,0.0,['biotech']
5663,/company/vadver,Vadver,web,1700000.0,operating,USA,CA,SF Bay,San Francisco,1,2007-01-01,2007-01,2007-Q1,2007.0,2007-08-01,2007-08-01,,0.0,['web']
5664,/company/valchemy,Valchemy,software,8500000.0,acquired,USA,CA,SF Bay,San Mateo,1,2001-01-01,2001-01,2001-Q1,2001.0,2005-03-07,2005-03-07,2003-01-01,1.0,['software']
5665,/company/valence-technology,Valence Technology,manufacturing,1000000.0,acquired,USA,TX,Austin,Austin,1,,,,,2010-03-10,2010-03-10,2001-01-01,1.0,['manufacturing']
5666,/company/validas,Validas,mobile,5285000.0,operating,USA,TX,Sugarland,Sugarland,3,2007-01-01,2007-01,2007-Q1,2007.0,2008-01-01,2011-01-01,2012-03-01,0.0,['mobile']
5667,/company/validus-dc-systems-llc,"Validus DC Systems, LLC",hardware,10000000.0,operating,USA,CT,Brookfield,Brookfield,1,,,,,2007-12-18,2007-12-18,,0.0,['hardware']
5668,/company/valmarc,Valmarc,hardware,400000.0,operating,USA,MA,Boston,Newton,1,2008-01-01,2008-01,2008-Q1,2008.0,2009-11-03,2009-11-03,,0.0,['hardware']
5669,/company/valueclick,ValueClick,advertising,45000000.0,ipo,USA,,TBD,,1,1998-01-01,1998-01,1998-Q1,1998.0,2010-02-01,2010-02-01,2013-01-01,1.0,['advertising']
5670,/company/van-gilder-insurance,Van Gilder Insurance,finance,10700000.0,operating,USA,CO,Denver,Denver,1,,,,,2011-02-01,2011-02-01,,0.0,['finance']
5671,/company/vangard-voice-systems,Vangard Voice Systems,enterprise,5000000.0,operating,USA,CA,Los Angeles,Irvine,2,,,,,2006-10-23,2008-12-16,,0.0,['enterprise']
5672,/company/vantage-media,Vantage Media,advertising,70000000.0,operating,USA,CA,Los Angeles,El Segundo,1,2002-01-01,2002-01,2002-Q1,2002.0,2007-02-28,2007-02-28,2011-01-01,0.0,['advertising']
5673,/company/vantageilm,VantageILM,software,1300000.0,operating,USA,CA,Los Angeles,Altadena,1,,,,,2007-06-26,2007-06-26,,0.0,['software']
5674,/company/vanu,Vanu,software,42150000.0,operating,USA,MA,Boston,Cambridge,3,1998-01-01,1998-01,1998-Q1,1998.0,2007-07-05,2010-08-18,2008-09-30,0.0,['software']
5675,/company/varian-semiconductor-equipment-associates,Varian Semiconductor Equipment Associates,semiconductor,4800000.0,acquired,USA,MA,Boston,Gloucester,1,,,,,2011-02-07,2011-02-07,2011-05-04,1.0,['semiconductor']
5676,/company/varvee,VarVee,sports,875000.0,operating,USA,CO,Denver,Denver,2,2009-01-01,2009-01,2009-Q1,2009.0,2008-01-15,2009-12-31,2010-08-29,0.0,['sports']
5677,/company/vasonova,VasoNova,medical,3494340.0,acquired,USA,CA,SF Bay,Sunnyvale,2,,,,,2007-03-06,2010-04-15,2008-01-01,1.0,['medical']
5678,/company/vast-systems-technology,VaST Systems Technology,software,24000000.0,operating,USA,CA,SF Bay,Sunnyvale,2,1997-01-01,1997-01,1997-Q1,1997.0,2005-05-23,2007-07-24,,0.0,['software']
5679,/company/vativ-technologies,Vativ Technologies,semiconductor,22000000.0,acquired,USA,CA,San Diego,San Diego,2,2001-01-01,2001-01,2001-Q1,2001.0,2005-02-18,2007-01-16,,1.0,['semiconductor']
5680,/company/vaultus-mobile,Vaultus Mobile,mobile,6000000.0,acquired,USA,MA,Boston,Boston,1,2000-01-01,2000-01,2000-Q1,2000.0,2008-02-01,2008-02-01,,1.0,['mobile']
5681,/company/vaxinnate,VaxInnate,biotech,94810408.0,operating,USA,NJ,Cranbury,Cranbury,3,2002-01-01,2002-01,2002-Q1,2002.0,2006-10-25,2010-03-17,,0.0,['biotech']
5682,/company/vayusa,Vayusa,software,10000000.0,operating,USA,MA,Boston,Watertown,1,2001-01-01,2001-01,2001-Q1,2001.0,2006-03-20,2006-03-20,,0.0,['software']
5683,/company/vbs-tv,VBS TV,games_video,10000000.0,operating,USA,NY,New York,Brooklyn,1,2006-12-01,2006-12,2006-Q4,2006.0,2006-12-01,2006-12-01,2013-07-18,0.0,['games_video']
5684,/company/vc-vision,VC VISION,consulting,3500000.0,closed,USA,NY,New York,New york city,1,2009-10-24,2009-10,2009-Q4,2009.0,2011-02-09,2011-02-09,,0.0,['consulting']
5685,/company/vchatter,vChatter,messaging,600000.0,operating,USA,CA,SF Bay,Menlo Park,2,2010-05-30,2010-05,2010-Q2,2010.0,2010-09-02,2011-01-23,2010-12-07,0.0,['messaging']
5686,/company/vcommerce,Vcommerce,software,13000000.0,operating,USA,AZ,Phoenix,Scottsdale,1,1997-01-01,1997-01,1997-Q1,1997.0,2006-03-29,2006-03-29,2002-01-01,0.0,['software']
5687,/company/vecast,Vecast,web,6000000.0,operating,USA,CA,Los Angeles,PASADENA,1,,,,,2010-04-20,2010-04-20,,0.0,['web']
5688,/company/veebox,Veebox,web,100000.0,operating,USA,CA,Los Angeles,Santa Monica,1,2008-10-01,2008-10,2008-Q4,2008.0,2008-10-01,2008-10-01,,0.0,['web']
5689,/company/veeco-instruments,Veeco Instruments,hardware,4800000.0,acquired,USA,NY,Plainview,Plainview,1,1945-01-01,1945-01,1945-Q1,1945.0,2011-02-07,2011-02-07,2011-02-07,1.0,['hardware']
5690,/company/veeker,Veeker,mobile,2500000.0,operating,USA,CA,SF Bay,San Francisco,1,2005-01-01,2005-01,2005-Q1,2005.0,2007-02-15,2007-02-15,2005-09-01,0.0,['mobile']
5691,/company/veeva,Veeva,software,4000000.0,operating,USA,CA,SF Bay,Pleasanton,1,2007-02-06,2007-02,2007-Q1,2007.0,2008-06-05,2008-06-05,2013-09-11,0.0,['software']
5692,/company/vela-systems,Vela Systems,software,12000000.0,acquired,USA,MA,Boston,Burlington,3,2005-01-01,2005-01,2005-Q1,2005.0,2006-05-01,2010-09-02,2010-09-02,1.0,['software']
5693,/company/velox-semiconductor,Velox Semiconductor,semiconductor,6000000.0,operating,USA,NJ,Somerset,Somerset,1,2005-01-01,2005-01,2005-Q1,2005.0,2005-05-11,2005-05-11,,0.0,['semiconductor']
5694,/company/veloxum-corporation,Veloxum Corporation,software,2000000.0,operating,USA,CA,SF Bay,Scotts Valley,1,1999-01-01,1999-01,1999-Q1,1999.0,2010-07-15,2010-07-15,2009-01-01,0.0,['software']
5695,/company/velti,Velti,mobile,32034118.0,ipo,USA,CA,SF Bay,San Francisco,3,2001-01-01,2001-01,2001-Q1,2001.0,2009-06-01,2013-05-08,2012-10-12,1.0,['mobile']
5696,/company/vendavo,Vendavo,software,15000000.0,operating,USA,CA,SF Bay,Mountain View,1,2000-01-01,2000-01,2000-Q1,2000.0,2005-09-07,2005-09-07,,0.0,['software']
5697,/company/venmo,Venmo,mobile,1200000.0,acquired,USA,NY,New York,New York,2,2009-04-04,2009-04,2009-Q2,2009.0,2010-05-07,2011-08-01,2013-08-07,1.0,['mobile']
5698,/company/venturebeat,VentureBeat,public_relations,320000.0,operating,USA,CA,California - Other,,1,2006-09-01,2006-09,2006-Q3,2006.0,2008-02-11,2008-02-11,,0.0,['public_relations']
5699,/company/ventus-medical,Ventus Medical,medical,40000000.0,operating,USA,CA,SF Bay,San Jose,1,2005-01-01,2005-01,2005-Q1,2005.0,2010-08-11,2010-08-11,2011-01-01,0.0,['medical']
5700,/company/venyu-solutions,Venyu Solutions,enterprise,25000000.0,operating,USA,LA,Baton Rouge,Baton Rouge,1,,,,,2010-11-16,2010-11-16,2010-10-01,0.0,['enterprise']
5701,/company/veodia,Veodia,games_video,8300000.0,operating,USA,CA,SF Bay,San Mateo,1,2006-01-01,2006-01,2006-Q1,2006.0,2008-05-12,2008-05-12,2009-07-07,0.0,['games_video']
5702,/company/veoh,Veoh,games_video,69750000.0,acquired,USA,CA,San Diego,San Diego,4,2004-01-01,2004-01,2004-Q1,2004.0,2005-07-01,2008-06-03,2013-09-24,1.0,['games_video']
5703,/company/veotag,Veotag,web,1950000.0,acquired,USA,NY,New York,New York,2,,,,,2007-05-01,2009-06-09,2010-03-08,1.0,['web']
5704,/company/veran-medical-technologies-inc,Veran Medical Technologies,medical,15000000.0,operating,USA,MO,Saint Louis,St. Louis,1,,,,,2011-03-17,2011-03-17,2004-09-01,0.0,['medical']
5705,/company/verari-systems,Verari Systems,hardware,20000000.0,operating,USA,CA,San Diego,San Diego,1,1996-01-01,1996-01,1996-Q1,1996.0,2007-06-05,2007-06-05,,0.0,['hardware']
5706,/company/verastem,Verastem,biotech,70000000.0,ipo,USA,MA,Boston,Boston,4,,,,,2010-11-16,2012-07-19,2011-06-13,1.0,['biotech']
